case_id,setting,examples_file,run_name,k,score_column,target_column_test,generated_answer,ground_truth
8282,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
8285,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8328,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8416,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8559,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8639,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
8650,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8841,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,1
8884,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8905,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
8968,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8984,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,1
9058,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
9092,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
9105,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
9226,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
9263,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9302,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
9375,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9384,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,1
9438,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
9593,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
9737,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
9802,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9811,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
9886,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
9889,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
9953,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9972,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
10137,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
10188,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
10535,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
10548,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
10643,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
10759,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
10791,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
10975,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
10999,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
11163,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
11169,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
11289,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
11379,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,1
11455,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
11530,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
11565,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
11633,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
11829,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
11885,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
11915,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
11934,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
11976,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
12148,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
12275,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
12412,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
12458,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
12527,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
12592,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
12654,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
12687,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
12742,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
12809,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
12892,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
13013,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
13198,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
13344,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
13359,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
13693,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
13694,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
13702,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
13840,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
14028,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
14031,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
14079,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
14130,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
14226,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,1
14264,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
14282,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
14345,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
14444,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
14527,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
14571,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
14663,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
14746,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
14795,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
14829,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
14911,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
14953,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
15127,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
15322,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
15388,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
15471,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
15508,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
15521,information_not_credible_source_new,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
